,duration,protocolType,srcBytes,dstBytes,srvCount,dst_host_same_src_port_rate
25441,39,udp,111,46,3,0.7
25442,0,tcp,0,0,15,0.0
25443,0,tcp,0,0,19,0.0
25444,0,icmp,8,0,5,1.0
25445,0,tcp,0,0,4,0.0
25446,0,tcp,22,0,1,0.12
25447,0,tcp,326,641,4,0.0
25448,0,tcp,2341,334,1,0.06
25449,0,tcp,1382,334,1,0.02
25450,0,tcp,253,635,9,0.01
25451,0,tcp,0,0,7,0.0
25452,0,tcp,0,0,3,0.0
25453,26291,tcp,1,0,2,1.0
25454,0,tcp,0,0,12,0.0
25455,0,tcp,238,397,25,0.0
25456,0,tcp,0,0,17,0.01
25457,0,tcp,1235,404,4,0.04
25458,0,tcp,0,0,3,0.0
25459,0,udp,28,0,90,0.56
25460,0,tcp,0,0,15,0.01
25461,0,tcp,0,0,7,0.0
25462,0,tcp,326,3467,27,0.01
25463,0,udp,44,44,128,0.0
25464,0,tcp,238,1516,23,0.0
25465,0,tcp,0,0,19,0.0
25466,0,tcp,246,21006,1,0.01
25467,0,tcp,54540,8314,3,0.01
25468,0,tcp,0,0,9,0.0
25469,0,tcp,0,0,13,0.0
25470,0,tcp,0,0,17,0.0
25471,0,udp,105,146,1,0.01
25472,0,tcp,278,7285,12,0.03
25473,0,tcp,0,0,4,0.0
25474,0,tcp,336,5480,2,0.01
25475,83,udp,112,45,1,0.71
25476,10,tcp,637,332,2,0.01
25477,27,tcp,1190,3380,1,0.0
25478,0,tcp,0,0,1,1.0
25479,0,tcp,307,3222,2,0.01
25480,0,tcp,10044,0,2,1.0
25481,1,tcp,6,0,1,0.01
25482,0,tcp,235,1075,7,0.0
25483,0,udp,46,72,164,0.0
25484,0,udp,43,129,147,0.0
25485,0,tcp,0,0,11,0.0
25486,1,tcp,1158,330,1,0.01
25487,0,udp,145,0,1,0.89
25488,0,tcp,0,0,5,0.0
25489,0,udp,105,0,3,0.01
25490,619,udp,145,105,1,0.8
25491,0,tcp,317,564,1,0.04
25492,0,tcp,144,5086,1,0.08
25493,0,tcp,0,0,20,0.0
25494,0,tcp,251,276,3,0.0
25495,0,tcp,0,0,9,0.0
25496,0,tcp,0,0,5,0.0
25497,0,tcp,0,0,12,0.0
25498,0,tcp,327,541,12,0.0
25499,0,tcp,1196,2449,1,0.0
25500,0,tcp,241,617,28,0.0
25501,0,tcp,227,516,16,0.0
25502,0,tcp,0,0,14,0.0
25503,0,tcp,272,4695,8,0.01
25504,2,tcp,80,3962,1,0.01
25505,0,udp,1,0,9,0.85
25506,0,udp,33,88,1,0.0
25507,0,udp,145,0,1,0.96
25508,0,tcp,0,0,10,0.0
25509,0,tcp,0,0,1,0.93
25510,0,tcp,0,0,16,0.0
25511,0,tcp,0,0,2,0.0
25512,0,tcp,0,0,3,0.0
25513,12720,udp,146,105,2,0.94
25514,0,tcp,10,0,1,0.02
25515,0,udp,43,129,35,1.0
25516,0,tcp,0,0,21,0.0
25517,0,icmp,8,0,50,1.0
25518,0,tcp,208,1556,3,0.06
25519,0,icmp,18,0,1,1.0
25520,0,tcp,0,0,12,0.0
25521,37183,tcp,1,0,2,1.0
25522,0,tcp,177,2688,2,0.25
25523,0,tcp,271,4146,14,0.01
25524,0,tcp,268,7080,15,0.07
25525,0,tcp,0,0,16,0.0
25526,0,tcp,4892,0,17,0.34
25527,0,tcp,0,0,14,0.0
25528,0,tcp,0,0,8,0.0
25529,0,tcp,331,251,11,0.03
25530,0,tcp,0,0,21,0.0
25531,0,tcp,283,1532,9,0.05
25532,0,tcp,0,0,1,0.0
25533,0,tcp,0,0,12,0.0
25534,0,tcp,0,0,16,0.01
25535,0,tcp,0,0,2,0.0
25536,7,tcp,140,1708,1,1.0
25537,0,tcp,0,0,6,0.0
25538,0,tcp,317,280,3,0.0
25539,0,tcp,0,491,5,0.01
25540,0,tcp,0,0,12,0.0
25541,0,tcp,1163,340,1,0.05
25542,0,tcp,239,35215,3,0.0
25543,0,tcp,209,1263,4,0.0
25544,0,tcp,0,0,10,0.0
25545,0,tcp,0,0,20,0.0
25546,0,tcp,203,516,14,0.0
25547,0,udp,45,82,172,0.0
25548,0,tcp,217,1607,10,0.0
25549,0,tcp,0,0,16,0.0
25550,0,tcp,219,788,19,0.01
25551,0,tcp,192,3901,8,0.12
25552,24,tcp,238,773,1,0.0
25553,0,tcp,0,0,7,0.0
25554,0,icmp,1032,0,359,0.52
25555,0,tcp,0,0,17,0.0
25556,0,tcp,0,0,1,0.0
25557,0,tcp,0,0,1,0.93
25558,0,tcp,3633,333,1,0.01
25559,0,tcp,232,1751,25,0.0
25560,0,icmp,1032,0,509,0.8
25561,31361,tcp,1,0,2,1.0
25562,0,tcp,0,0,11,0.0
25563,0,tcp,201,6087,11,0.06
25564,0,tcp,0,0,1,0.0
25565,0,tcp,229,796,44,0.06
25566,3392,udp,146,105,1,0.73
25567,0,icmp,8,0,2,1.0
25568,0,tcp,231,258,4,0.0
25569,0,udp,28,0,46,0.18
25570,8,tcp,105,1174,1,0.02
25571,0,tcp,54540,8314,6,0.01
25572,0,tcp,0,0,7,0.0
25573,0,tcp,0,0,3,0.0
25574,0,tcp,198,629,2,0.01
25575,15127,tcp,1229,185137,1,0.02
25576,0,tcp,0,0,14,0.0
25577,0,tcp,0,0,6,0.0
25578,0,tcp,0,0,2,0.01
25579,0,tcp,0,0,20,0.0
25580,0,tcp,0,0,11,0.0
25581,0,tcp,0,0,19,0.0
25582,0,tcp,329,10829,5,0.05
25583,0,tcp,0,0,20,0.0
25584,0,tcp,332,11255,2,0.06
25585,0,tcp,323,1454,24,0.04
25586,0,tcp,295,2794,16,0.0
25587,0,tcp,0,0,2,0.5
25588,0,udp,43,43,194,0.01
25589,0,tcp,0,0,7,0.0
25590,0,tcp,0,0,18,0.0
25591,0,icmp,78,0,1,0.05
25592,0,tcp,0,0,9,0.0
25593,0,tcp,0,0,18,0.0
25594,0,tcp,1684,404,1,0.0
25595,0,tcp,0,0,1,0.0
25596,0,tcp,248,9309,11,0.0
25597,0,tcp,329,1378,8,0.0
25598,555,tcp,615,1186,1,0.33
25599,0,udp,46,76,177,0.0
25600,0,tcp,0,0,1,0.0
25601,0,tcp,0,0,22,0.0
25602,0,tcp,224,324,9,0.01
25603,0,tcp,308,771,10,0.0
25604,0,tcp,219,1745,16,0.0
25605,0,icmp,8,0,32,1.0
25606,0,tcp,0,0,25,0.0
25607,0,icmp,520,0,184,1.0
25608,0,tcp,0,0,18,0.0
25609,0,udp,516,4,209,1.0
25610,0,tcp,0,0,12,0.01
25611,0,tcp,334,0,1,1.0
25612,0,icmp,8,0,13,1.0
25613,0,icmp,181,0,1,0.05
25614,0,udp,46,136,314,0.01
25615,0,tcp,302,2507,6,0.0
25616,7,tcp,0,0,2,1.0
25617,0,tcp,0,0,6,0.0
25618,0,tcp,0,0,20,0.0
25619,0,tcp,0,0,24,0.0
25620,5370,tcp,1,0,2,1.0
25621,0,tcp,0,0,12,0.0
25622,0,tcp,0,0,14,0.0
25623,0,tcp,326,2445,19,0.0
25624,0,icmp,30,0,1,0.02
25625,871,tcp,1,0,2,1.0
25626,0,tcp,0,0,3,0.0
25627,0,tcp,334,0,2,1.0
25628,0,tcp,0,0,14,0.0
25629,0,udp,46,75,152,0.0
25630,0,tcp,0,0,13,0.0
25631,0,icmp,8,0,33,1.0
25632,0,tcp,0,0,14,0.0
25633,0,tcp,0,0,18,0.0
25634,0,tcp,0,0,17,0.0
25635,0,tcp,0,0,1,0.04
25636,49,tcp,2402,3939,1,1.0
25637,0,tcp,319,302,17,0.0
25638,0,tcp,316,337,24,0.02
25639,0,udp,516,4,384,1.0
25640,0,udp,43,147,298,0.0
25641,0,udp,146,0,1,0.89
25642,0,tcp,508,10160,19,0.0
25643,0,tcp,320,269,5,0.02
25644,0,icmp,8,0,38,1.0
25645,0,tcp,312,702,2,0.5
25646,0,tcp,0,0,11,0.0
25647,0,tcp,0,0,1,0.0
25648,0,tcp,186,1020,1,1.0
25649,0,tcp,1870,333,3,0.02
25650,0,tcp,259,11629,1,0.01
25651,0,tcp,0,0,16,0.0
25652,0,udp,34,94,2,0.01
25653,31621,tcp,1,0,2,1.0
25654,0,tcp,0,0,20,0.0
25655,0,udp,33,33,6,0.01
25656,0,tcp,26408,0,2,0.8
25657,0,tcp,0,0,20,0.0
25658,0,tcp,231,2043,1,0.05
25659,0,tcp,4892,0,18,0.43
25660,0,tcp,0,0,9,0.0
25661,0,tcp,0,0,15,0.01
25662,0,tcp,1188,327,1,0.02
25663,0,tcp,0,0,6,0.0
25664,0,tcp,363,768,19,0.0
25665,0,tcp,322,294,9,0.01
25666,0,tcp,0,0,13,0.0
25667,0,tcp,0,0,22,0.0
25668,0,udp,1,0,23,1.0
25669,0,tcp,0,0,4,0.0
25670,0,tcp,0,0,7,0.0
25671,0,tcp,185,1233,21,0.0
25672,0,udp,46,143,235,0.0
25673,4,tcp,832,0,1,1.0
25674,0,tcp,0,0,8,0.0
25675,0,tcp,0,0,4,0.0
25676,0,udp,46,83,213,0.0
25677,0,tcp,0,0,3,0.0
25678,0,tcp,0,0,15,0.02
25679,0,tcp,208,1357,62,0.01
25680,0,tcp,607,0,2,0.76
25681,0,tcp,1363,0,1,0.22
25682,0,tcp,0,0,1,0.63
25683,0,tcp,0,0,1,0.0
25684,0,tcp,0,0,3,0.0
25685,0,tcp,0,0,6,0.0
25686,0,udp,1,0,25,0.3
25687,0,tcp,1766,0,2,0.27
25688,0,tcp,211,309,12,0.08
25689,0,tcp,306,4204,2,0.01
25690,0,tcp,0,0,5,0.0
25691,0,tcp,0,0,4,0.0
25692,0,tcp,54540,8314,3,0.0
25693,0,tcp,208,5012,6,0.01
25694,0,tcp,238,2073,10,0.01
25695,0,tcp,185,811,5,0.04
25696,0,tcp,203,307,21,0.0
25697,0,tcp,0,0,16,0.0
25698,0,tcp,345,188,21,0.03
25699,0,tcp,0,0,14,0.0
25700,0,tcp,0,0,1,0.0
25701,0,udp,45,123,136,0.0
25702,0,tcp,215,5323,3,0.03
25703,0,tcp,325,2531,1,0.0
25704,0,tcp,0,0,11,0.0
25705,0,tcp,310,2090,13,1.0
25706,0,tcp,204,2828,15,0.01
25707,0,tcp,0,0,6,0.0
25708,0,tcp,0,0,1,0.0
25709,0,tcp,1276,436,3,0.01
25710,0,tcp,0,735,1,0.01
25711,0,tcp,0,0,1,0.03
25712,0,udp,45,130,248,0.0
25713,0,tcp,224,12884,9,0.01
25714,0,udp,145,0,1,0.85
25715,0,tcp,0,0,19,0.01
25716,0,tcp,125,240,1,0.01
25717,0,icmp,8,0,8,1.0
25718,0,tcp,0,0,1,0.0
25719,0,tcp,0,0,2,0.0
25720,0,tcp,197,13595,3,0.09
25721,0,udp,34,0,2,0.13
25722,0,tcp,239,2964,30,0.0
25723,1,tcp,899,333,1,0.01
25724,0,udp,43,126,274,0.0
25725,0,tcp,0,0,24,0.0
25726,0,tcp,288,292,7,0.14
25727,0,icmp,8,0,37,1.0
25728,0,tcp,0,0,13,0.0
25729,0,icmp,18,0,1,1.0
25730,0,tcp,0,0,20,0.0
25731,0,tcp,219,251,21,0.03
25732,0,tcp,0,0,10,0.0
25733,0,tcp,0,0,5,0.0
25734,10163,tcp,1,0,2,1.0
25735,0,tcp,0,0,19,0.0
25736,0,icmp,8,0,13,1.0
25737,0,tcp,323,273,5,0.0
25738,0,tcp,0,0,18,0.0
25739,0,tcp,5,19,1,0.0
25740,0,tcp,0,0,8,0.0
25741,0,tcp,334,6703,3,0.04
25742,0,tcp,165,9536,2,0.5
25743,0,tcp,219,1896,3,0.0
25744,0,tcp,248,17905,28,0.0
25745,0,tcp,446,6046,34,0.0
25746,0,tcp,0,0,15,0.0
25747,0,tcp,301,1997,10,0.1
25748,0,icmp,8,0,11,1.0
25749,0,udp,44,44,197,0.0
25750,0,udp,43,43,188,0.01
25751,0,udp,1,0,7,0.52
25752,0,tcp,0,0,23,0.0
25753,0,tcp,303,2239,32,0.0
25754,1,tcp,1624,336,2,0.01
25755,0,icmp,18,0,1,1.0
25756,0,tcp,345,855,62,0.0
25757,0,tcp,314,1986,8,0.0
25758,0,tcp,0,0,5,0.06
25759,0,tcp,0,0,5,0.0
25760,0,tcp,256,8708,32,0.02
25761,0,tcp,0,0,19,0.0
25762,0,tcp,324,258,18,0.0
25763,0,tcp,204,269,16,0.0
25764,0,tcp,0,0,2,0.0
25765,0,tcp,0,0,11,0.0
25766,0,tcp,0,0,7,0.0
25767,3,tcp,1485,365,1,0.09
25768,0,tcp,343,9534,21,0.0
25769,0,tcp,0,0,19,0.0
25770,0,tcp,332,458,22,0.0
25771,0,tcp,253,10949,33,0.01
25772,2334,udp,147,105,2,1.0
25773,0,tcp,0,0,1,0.0
25774,0,tcp,54540,8314,5,0.03
25775,0,tcp,215,838,8,0.01
25776,0,tcp,0,0,17,0.0
25777,0,tcp,0,0,12,0.0
25778,0,udp,28,0,62,0.24
25779,0,tcp,0,0,16,0.0
25780,0,tcp,0,0,23,0.0
25781,0,tcp,224,835,22,0.0
25782,0,tcp,245,0,2,0.04
25783,0,tcp,0,0,1,0.0
25784,0,tcp,0,0,14,0.0
25785,0,tcp,213,1633,5,0.02
25786,0,udp,48,48,1,0.64
25787,0,tcp,0,0,1,0.0
25788,2,tcp,4508,331,1,0.09
25789,5,tcp,839,328,1,0.2
25790,0,tcp,0,0,20,0.0
25791,0,tcp,0,0,9,0.0
25792,0,icmp,8,0,26,1.0
25793,0,tcp,7,222,1,0.0
25794,0,udp,1,0,22,1.0
25795,0,tcp,0,0,3,0.0
25796,0,tcp,0,0,12,0.0
25797,0,udp,105,147,1,0.01
25798,8,udp,52,42,1,0.33
25799,5,tcp,2631,334,1,0.0
25800,0,tcp,0,0,18,0.0
25801,0,tcp,0,0,2,0.02
25802,0,tcp,0,0,5,0.0
25803,0,udp,43,43,158,0.01
25804,0,tcp,0,0,21,0.0
25805,0,tcp,0,0,19,0.0
25806,0,tcp,0,0,20,0.0
25807,27,tcp,1483,4152,1,0.01
25808,0,tcp,265,2003,6,0.01
25809,0,tcp,1510,334,1,0.01
25810,0,tcp,0,0,4,0.0
25811,0,tcp,304,1854,11,0.02
25812,0,udp,45,45,153,0.0
25813,0,tcp,0,0,1,0.0
25814,0,tcp,0,0,9,0.0
25815,0,tcp,0,0,13,0.0
25816,0,tcp,0,0,3,0.0
25817,0,udp,147,0,1,1.0
25818,0,icmp,520,0,382,1.0
25819,0,tcp,0,0,20,0.0
25820,0,tcp,0,0,2,0.0
25821,0,tcp,153,4194,11,0.01
25822,36,tcp,153,8323,1,0.0
25823,0,tcp,0,0,1,0.64
25824,0,tcp,204,297,29,0.0
25825,0,tcp,0,0,1,0.17
25826,0,tcp,203,1379,13,0.12
25827,0,tcp,202,1737,10,0.06
25828,0,tcp,1612,331,1,0.03
25829,0,udp,44,74,253,0.0
25830,0,tcp,316,332,17,0.01
25831,0,tcp,231,6162,5,0.0
25832,3890,udp,147,105,1,0.98
25833,0,tcp,230,258,12,0.0
25834,0,tcp,0,0,11,0.0
25835,0,tcp,340,1616,11,0.0
25836,0,tcp,0,0,5,0.0
25837,0,tcp,329,6345,11,0.0
25838,0,tcp,217,1096,8,0.0
25839,0,tcp,7233,0,12,0.31
25840,0,tcp,1216,393,1,0.0
25841,0,tcp,294,5495,9,0.04
25842,0,tcp,343,1028,23,0.0
25843,0,tcp,0,0,19,0.0
25844,0,tcp,217,2167,37,0.0
25845,0,tcp,1214,0,14,0.46
25846,0,tcp,223,4066,36,0.02
25847,0,udp,44,132,311,0.0
25848,0,tcp,369,1588,13,0.02
25849,0,tcp,208,318,4,0.0
25850,0,tcp,1953,2234,12,0.06
25851,11961,tcp,1,0,2,1.0
25852,0,tcp,6,265,1,0.0
25853,0,tcp,281,9569,11,0.03
25854,0,icmp,1032,0,467,1.0
25855,0,tcp,242,22190,20,0.04
25856,0,tcp,239,976,23,0.0
25857,0,udp,28,0,26,0.11
25858,0,tcp,2459,327,1,0.04
25859,0,tcp,0,0,13,0.0
25860,0,tcp,1392,374,1,0.01
25861,0,tcp,190,332,20,0.03
25862,0,tcp,234,5342,5,0.08
25863,0,tcp,414,588,13,0.02
25864,0,tcp,213,2610,21,0.01
25865,0,tcp,0,0,18,0.0
25866,0,tcp,235,2239,3,0.0
25867,0,udp,45,71,219,0.0
25868,0,tcp,0,11595,4,0.01
25869,0,tcp,0,0,2,0.01
25870,0,tcp,227,20719,1,0.0
25871,0,tcp,0,0,12,0.0
25872,0,tcp,282,290,1,0.0
25873,0,udp,44,77,214,0.0
25874,556,tcp,475,14999,1,0.0
25875,0,tcp,290,864,19,0.17
25876,0,tcp,245,0,2,0.03
25877,0,tcp,199,3578,4,0.25
25878,0,tcp,240,453,2,0.0
25879,0,tcp,230,830,12,0.01
25880,0,icmp,8,0,2,1.0
25881,0,tcp,0,0,12,0.0
25882,0,tcp,0,0,19,0.0
25883,0,udp,46,129,105,0.0
25884,0,tcp,0,0,10,0.0
25885,0,icmp,20,0,1,0.01
25886,0,tcp,0,0,8,0.0
25887,0,tcp,226,301,11,0.0
25888,0,udp,28,0,53,0.21
25889,41516,tcp,1,0,2,0.5
25890,0,tcp,293,1215,9,0.0
25891,0,tcp,0,0,3,0.0
25892,0,tcp,11,0,1,1.0
25893,0,tcp,0,0,4,0.0
25894,0,tcp,0,0,2,0.0
25895,0,tcp,0,0,24,0.0
25896,0,tcp,0,0,16,0.0
25897,0,tcp,203,3719,5,0.5
25898,0,tcp,160,3759,3,0.03
25899,0,icmp,8,0,24,1.0
25900,0,tcp,226,47606,8,0.02
25901,0,tcp,311,2133,19,0.0
25902,0,icmp,1032,0,511,0.93
25903,0,tcp,567,0,1,0.38
25904,0,tcp,1699,0,4,0.48
25905,0,icmp,18,0,1,1.0
25906,0,tcp,1197,332,1,0.0
25907,0,tcp,0,0,9,0.01
25908,0,udp,45,76,158,0.0
25909,0,tcp,0,0,2,0.0
25910,1,tcp,1241,2451,1,0.0
25911,0,tcp,292,1370,8,0.05
25912,0,icmp,1032,0,511,0.44
25913,0,tcp,0,0,14,0.0
25914,0,tcp,0,0,2,0.0
25915,42,tcp,758,343450,1,0.01
25916,0,tcp,339,764,13,0.01
25917,1,tcp,0,133,1,0.5
25918,0,tcp,205,5308,6,0.17
25919,0,tcp,1421,328,1,0.0
25920,2,tcp,1305,331,2,0.01
25921,0,udp,44,115,4,0.0
25922,0,tcp,0,0,5,0.0
25923,0,tcp,245,5458,17,0.01
25924,0,tcp,358,2631,4,0.02
25925,0,tcp,225,392,38,0.0
25926,7,tcp,0,15,1,0.02
25927,0,tcp,1062,334,1,0.01
25928,0,tcp,0,0,18,0.0
25929,0,tcp,334,1251,4,0.02
25930,0,icmp,8,0,22,1.0
25931,0,tcp,280,5854,35,0.02
25932,0,tcp,0,0,17,0.0
25933,0,tcp,0,0,16,0.0
25934,0,tcp,204,3409,15,0.11
25935,0,tcp,1112,328,1,0.0
25936,0,tcp,0,0,15,0.0
25937,930,udp,146,105,1,1.0
25938,0,tcp,318,2280,17,0.0
25939,0,tcp,199,6008,15,0.03
25940,0,tcp,334,0,1,1.0
25941,0,tcp,0,0,6,0.0
25942,0,tcp,225,1875,9,0.0
25943,0,udp,34,0,2,0.1
25944,0,tcp,207,798,2,1.0
25945,0,tcp,0,0,10,0.0
25946,0,tcp,0,0,15,0.0
25947,0,tcp,310,11848,4,0.25
25948,0,tcp,223,391,5,0.02
25949,0,tcp,201,559,8,0.25
25950,0,tcp,567,0,1,0.86
25951,0,tcp,0,0,13,0.0
25952,0,tcp,0,0,7,0.0
25953,0,tcp,0,0,1,0.0
25954,0,tcp,0,0,17,0.0
25955,0,tcp,0,0,10,0.0
25956,1,tcp,1406,412,2,0.0
25957,0,tcp,0,0,1,0.0
25958,0,tcp,0,0,9,0.0
25959,0,tcp,334,0,1,1.0
25960,0,tcp,242,396,31,0.0
25961,0,icmp,78,0,3,0.04
25962,0,tcp,0,0,16,0.0
25963,0,tcp,286,22841,39,0.0
25964,0,tcp,0,0,15,0.0
25965,0,icmp,8,0,7,1.0
25966,10720,tcp,207,1586,1,0.02
25967,0,tcp,0,0,16,0.0
25968,0,tcp,0,0,11,0.0
25969,0,tcp,554,0,2,0.14
25970,0,tcp,322,248,30,0.01
25971,0,udp,44,44,166,0.01
25972,0,tcp,0,0,6,0.0
25973,0,tcp,0,0,12,0.0
25974,0,tcp,184,5288,3,0.5
25975,0,tcp,8173,0,15,0.28
25976,0,tcp,0,0,15,0.0
25977,4,tcp,0,0,2,0.45
25978,0,udp,105,145,1,0.01
25979,0,tcp,203,178,15,0.0
25980,1,tcp,1244,335,2,0.05
25981,30458,tcp,1,0,2,1.0
25982,0,icmp,1032,0,215,0.84
25983,0,udp,34,0,5,0.07
25984,4,tcp,843,336,2,0.0
25985,0,tcp,0,0,9,0.0
25986,0,tcp,151,511,14,0.25
25987,0,tcp,155,2884,1,0.33
25988,0,tcp,0,0,1,0.0
25989,0,tcp,293,283,18,0.06
25990,0,tcp,236,1380,4,0.0
25991,0,tcp,0,0,19,0.0
25992,0,tcp,0,0,7,0.0
25993,0,tcp,65,0,1,0.01
25994,0,tcp,316,343,8,0.01
25995,0,tcp,4316,0,16,0.12
25996,949,udp,146,105,1,0.88
25997,2,tcp,232,193,2,0.06
25998,0,tcp,0,0,8,0.0
25999,0,tcp,0,0,1,0.11
26000,0,tcp,215,315,43,0.0
26001,0,tcp,0,0,7,0.0
26002,0,tcp,247,3905,1,0.17
26003,0,tcp,0,0,15,0.0
26004,0,tcp,0,0,18,0.0
26005,0,udp,43,43,180,0.01
26006,0,tcp,0,0,16,0.0
26007,0,tcp,0,0,12,0.0
26008,0,tcp,0,0,5,0.0
26009,0,icmp,18,0,1,1.0
26010,0,tcp,217,260,5,0.02
26011,0,tcp,344,608,5,0.0
26012,0,tcp,93,2832,1,0.01
26013,0,tcp,0,0,1,0.08
26014,1,tcp,776,331,4,0.01
26015,0,tcp,0,0,1,0.53
26016,0,udp,35,0,2,0.06
26017,0,tcp,0,0,21,0.0
26018,0,tcp,0,0,1,0.0
26019,0,tcp,0,0,16,0.0
26020,0,udp,45,45,120,0.0
26021,0,tcp,4539,0,1,0.37
26022,0,tcp,0,0,3,0.01
26023,0,tcp,208,933,22,0.0
26024,0,tcp,236,357,5,0.0
26025,0,tcp,0,0,10,0.0
26026,0,tcp,219,12044,6,0.14
26027,0,tcp,280,16609,28,0.0
26028,0,tcp,331,1694,7,0.02
26029,0,tcp,1113,338,1,0.0
26030,0,tcp,0,0,4,0.0
26031,0,tcp,245,0,1,0.27
26032,0,icmp,8,0,51,1.0
26033,0,tcp,206,3931,4,0.02
26034,0,tcp,316,1621,7,0.01
26035,0,tcp,296,431,7,0.0
26036,0,tcp,312,487,4,0.01
26037,0,tcp,0,0,6,0.0
26038,0,tcp,0,0,9,0.0
26039,0,tcp,0,0,10,0.0
26040,0,tcp,316,646,7,0.03
26041,0,tcp,248,376,2,0.25
26042,0,udp,516,4,171,1.0
26043,0,udp,46,135,158,0.0
26044,0,icmp,8,0,11,1.0
26045,0,tcp,279,2141,12,0.03
26046,2,tcp,10,224,1,0.04
26047,0,tcp,202,13774,2,1.0
26048,0,icmp,64,0,1,0.0
26049,0,tcp,1100,332,2,0.01
26050,0,tcp,567,0,1,0.46
26051,0,tcp,225,2507,5,0.0
26052,0,tcp,0,0,4,0.0
26053,0,udp,44,135,125,0.0
26054,0,tcp,0,0,3,0.0
26055,0,tcp,0,0,17,0.0
26056,0,tcp,295,1667,16,0.02
26057,0,tcp,231,887,7,0.0
26058,0,udp,105,146,1,0.02
26059,0,tcp,244,870,15,0.0
26060,0,tcp,0,0,17,0.0
26061,0,tcp,217,1285,25,0.5
26062,0,tcp,167,21335,1,1.0
26063,0,tcp,0,0,5,0.01
26064,0,udp,43,134,147,0.0
26065,0,tcp,0,0,4,0.0
26066,0,tcp,299,7819,3,0.0
26067,0,tcp,0,0,8,0.0
26068,0,tcp,0,0,15,0.0
26069,0,tcp,0,0,7,0.0
26070,0,icmp,8,0,15,1.0
26071,0,tcp,0,0,11,0.0
26072,0,udp,516,4,132,1.0
26073,2470,udp,147,105,1,1.0
26074,0,tcp,383,0,1,0.34
26075,0,tcp,258,458,4,0.06
26076,0,tcp,2134,330,1,0.01
26077,0,tcp,301,6656,5,0.06
26078,0,udp,1,0,3,0.55
26079,0,tcp,297,2648,2,0.0
26080,1,tcp,0,0,2,0.16
26081,0,tcp,247,608,11,0.0
26082,0,tcp,0,0,4,0.0
26083,0,udp,147,0,1,0.84
26084,0,tcp,212,10614,2,0.01
26085,0,tcp,0,0,7,0.0
26086,0,tcp,228,2701,8,0.02
26087,0,tcp,0,0,23,0.0
26088,0,tcp,192,0,2,0.06
26089,0,tcp,0,0,7,0.0
26090,0,tcp,0,0,8,0.0
26091,0,icmp,1032,0,511,0.31
26092,0,tcp,905,326,1,0.0
26093,0,tcp,265,188,6,1.0
26094,0,tcp,215,469,3,0.33
26095,0,tcp,0,0,10,0.0
26096,0,tcp,0,0,10,0.0
26097,0,udp,1,0,2,1.0
26098,0,tcp,260,245,22,0.01
26099,1,tcp,1484,369,2,0.04
26100,0,tcp,280,248,16,0.07
26101,0,tcp,0,0,3,0.0
26102,0,udp,45,94,105,0.01
26103,0,tcp,54540,8314,2,0.0
26104,0,tcp,0,0,1,0.0
26105,0,udp,43,73,187,0.01
26106,0,tcp,0,0,1,0.01
26107,0,tcp,54540,8314,5,0.0
26108,0,tcp,222,1378,42,0.06
26109,0,icmp,520,0,1,1.0
26110,0,tcp,0,0,20,0.0
26111,0,tcp,305,1075,15,0.0
26112,0,tcp,204,5226,11,0.01
26113,0,tcp,0,0,16,0.0
26114,0,tcp,0,0,16,0.0
26115,0,tcp,0,0,5,0.0
26116,0,tcp,207,931,5,0.0
26117,0,tcp,0,0,19,0.0
26118,0,tcp,0,0,2,0.0
26119,0,tcp,225,1630,26,0.0
26120,0,tcp,229,1259,3,0.0
26121,0,tcp,0,0,8,0.0
26122,0,udp,44,80,184,0.01
26123,0,tcp,0,0,4,0.0
26124,0,udp,42,42,12,0.87
26125,0,tcp,54540,8314,5,0.02
26126,2159,udp,146,105,2,0.96
26127,0,tcp,0,0,20,0.0
26128,0,tcp,0,0,19,0.0
26129,0,udp,41,72,166,0.01
26130,0,tcp,254,2467,2,0.0
26131,0,tcp,0,0,14,0.0
26132,0,tcp,335,444,15,0.0
26133,0,tcp,245,381,11,0.09
26134,0,udp,1,0,7,1.0
26135,0,tcp,211,7624,39,0.11
26136,4,tcp,38,130,1,0.01
26137,0,tcp,0,0,4,0.0
26138,0,tcp,0,0,5,0.0
26139,0,tcp,312,25608,3,0.11
26140,0,icmp,8,0,42,1.0
26141,0,tcp,293,1701,12,0.01
26142,0,tcp,243,321,22,0.0
26143,0,tcp,0,0,3,0.0
26144,0,tcp,200,1484,8,0.0
26145,0,tcp,369,2120,15,0.01
26146,0,tcp,0,59,23,0.0
26147,0,tcp,0,0,14,0.0
26148,0,tcp,0,0,2,0.0
26149,0,tcp,501760,0,3,0.34
26150,0,icmp,8,0,33,1.0
26151,0,tcp,267,5147,18,0.02
26152,0,tcp,234,128,14,0.17
26153,0,icmp,8,0,36,1.0
26154,0,udp,45,72,64,0.0
26155,0,udp,45,131,181,0.01
26156,0,tcp,298,2885,4,0.02
26157,0,tcp,0,0,3,0.0
26158,0,tcp,210,290,38,0.01
26159,0,tcp,318,575,6,0.0
26160,0,tcp,221,1461,5,0.01
26161,0,tcp,254,1817,16,0.0
26162,0,tcp,0,0,4,0.0
26163,0,tcp,0,0,5,0.0
26164,1,tcp,1700,338,3,0.02
26165,0,tcp,0,0,1,1.0
26166,0,icmp,8,0,25,1.0
