,duration,protocolType,srcBytes,dstBytes,srvCount,dst_host_same_src_port_rate
6980,0,tcp,328,2827,5,0.25
6981,0,tcp,1515,330,4,0.12
6982,0,tcp,0,0,12,0.0
6983,0,tcp,0,0,6,0.0
6984,0,tcp,236,274,15,0.07
6985,0,tcp,0,0,1,0.0
6986,8125,tcp,1,15,1,0.0
6987,0,tcp,207,1180,5,0.02
6988,0,tcp,0,0,11,0.0
6989,0,tcp,265,1490,3,0.0
6990,0,udp,55,57,511,0.87
6991,0,icmp,1008,0,78,1.0
6992,0,tcp,0,0,12,0.0
6993,0,tcp,160,9586,4,0.05
6994,0,icmp,1032,0,230,1.0
6995,0,icmp,8,0,14,1.0
6996,282,tcp,158,595,1,0.04
6997,0,tcp,0,83,1,0.03
6998,0,tcp,0,0,1,0.94
6999,0,tcp,231,480,20,0.01
7000,0,tcp,322,1056,7,0.01
7001,0,tcp,0,0,19,0.0
7002,0,tcp,173,1623,5,0.03
7003,0,tcp,217,999,24,0.0
7004,0,tcp,232,1624,5,0.01
7005,0,udp,43,130,181,0.0
7006,0,tcp,0,0,7,0.0
7007,0,tcp,120,174,1,0.0
7008,282,tcp,158,597,1,0.0
7009,5,tcp,28,93,1,0.0
7010,0,tcp,350,679,17,0.0
7011,0,tcp,0,0,7,0.02
7012,1,tcp,24,109,2,0.01
7013,0,udp,105,105,1,0.0
7014,0,tcp,202,3361,5,0.03
7015,0,tcp,54540,8314,3,0.0
7016,0,tcp,0,0,16,0.0
7017,0,tcp,0,0,1,0.0
7018,0,tcp,296,773,15,0.01
7019,0,tcp,0,0,2,0.0
7020,0,tcp,0,0,2,0.0
7021,0,tcp,243,396,16,0.0
7022,0,tcp,0,0,14,0.0
7023,0,icmp,1032,0,73,1.0
7024,0,udp,105,146,2,0.05
7025,0,tcp,240,1914,25,0.0
7026,0,tcp,0,0,20,0.0
7027,7481,tcp,0,44,1,0.0
7028,0,tcp,0,0,4,0.0
7029,0,tcp,223,3405,40,0.0
7030,0,tcp,250,6873,21,0.02
7031,0,tcp,123,174,1,0.0
7032,0,tcp,1892,0,1,0.34
7033,0,tcp,203,1482,8,0.0
7034,0,icmp,30,0,1,1.0
7035,0,tcp,0,0,3,0.0
7036,48,tcp,292,181,18,0.0
7037,0,tcp,0,0,2,0.0
7038,0,tcp,235,6219,28,0.03
7039,0,tcp,71056,0,2,1.0
7040,0,tcp,0,0,18,0.0
7041,0,udp,45,114,2,0.0
7042,0,tcp,302,847,39,0.02
7043,0,tcp,0,0,2,0.01
7044,0,tcp,0,0,1,0.96
7045,0,tcp,241,2003,2,0.02
7046,0,tcp,287,27,4,0.25
7047,0,tcp,293,16414,6,0.01
7048,1,tcp,2599,293,3,0.0
7049,4,tcp,32,93,1,0.02
7050,0,tcp,293,9071,29,0.0
7051,0,tcp,0,0,20,0.0
7052,2075,tcp,72564,0,12,0.0
7053,0,tcp,242,600,18,0.02
7054,0,tcp,0,15,6,0.0
7055,0,tcp,285,19699,17,0.01
7056,0,tcp,0,0,11,0.03
7057,0,tcp,0,0,14,0.0
7058,0,tcp,0,83,1,0.02
7059,0,tcp,0,0,12,0.0
7060,0,icmp,1008,0,196,1.0
7061,0,tcp,0,0,5,0.0
7062,0,icmp,508,0,308,1.0
7063,0,tcp,0,0,1,0.0
7064,0,tcp,160,9876,3,0.04
7065,0,tcp,215,6081,21,0.11
7066,0,tcp,201,8822,24,0.03
7067,0,tcp,12,0,1,1.0
7068,0,tcp,0,0,18,0.0
7069,0,tcp,0,0,8,0.0
7070,7402,tcp,0,44,1,0.0
7071,0,icmp,1032,0,97,0.13
7072,0,icmp,1008,0,278,1.0
7073,0,icmp,40008,0,3,1.0
7074,0,tcp,54540,8314,11,0.0
7075,2,tcp,0,44,10,0.04
7076,4,tcp,32,93,1,0.0
7077,0,tcp,0,44,1,0.0
7078,0,tcp,26,157,1,0.0
7079,0,tcp,2956,330,1,0.0
7080,0,tcp,30,217,1,0.03
7081,0,tcp,229,457,8,0.02
7082,4,tcp,32,93,1,0.0
7083,0,udp,36,0,5,1.0
7084,0,tcp,0,0,17,0.0
7085,4,tcp,27,93,1,0.0
7086,0,tcp,0,0,16,0.0
7087,281,tcp,160,597,1,0.01
7088,0,tcp,0,0,1,0.01
7089,0,tcp,323,273,5,0.0
7090,4,tcp,32,93,1,0.0
7091,0,tcp,0,0,1,0.0
7092,281,tcp,160,597,1,0.0
7093,0,tcp,0,0,20,0.0
7094,0,tcp,0,0,1,0.0
7095,4,tcp,28,103,1,0.0
7096,798,tcp,60884,0,74,0.0
7097,0,tcp,0,0,8,0.0
7098,0,tcp,216,884,21,0.01
7099,0,tcp,367,1367,2,0.01
7100,282,tcp,156,595,1,0.0
7101,0,tcp,119,174,1,0.0
7102,0,tcp,0,0,9,0.01
7103,0,tcp,204,3410,20,0.0
7104,0,udp,53,51,185,0.72
7105,2,tcp,24,715,2,0.0
7106,0,tcp,312,631,25,0.01
7107,0,tcp,0,0,12,0.02
7108,0,tcp,107,407,1,0.02
7109,0,tcp,0,0,5,0.01
7110,0,tcp,328,2416,23,0.01
7111,280,tcp,283618,0,2,1.0
7112,1,tcp,1216,328,4,0.01
7113,0,udp,53,54,511,1.0
7114,0,tcp,203,10393,10,0.01
7115,0,tcp,0,0,15,0.0
7116,0,udp,44,80,142,0.01
7117,0,tcp,213,645,24,0.0
7118,0,tcp,0,0,15,0.0
7119,0,tcp,0,0,6,0.0
7120,0,tcp,0,0,4,0.0
7121,0,tcp,323,2855,2,0.14
7122,0,tcp,342,4589,30,0.01
7123,4,tcp,32,93,1,0.0
7124,282,tcp,156,593,1,0.0
7125,0,tcp,329,13480,5,0.0
7126,0,tcp,345,7551,18,0.5
7127,0,tcp,0,0,12,0.0
7128,0,tcp,176,6378,2,0.03
7129,0,udp,105,0,6,0.0
7130,0,tcp,0,0,7,0.0
7131,8019,tcp,0,44,1,0.0
7132,91,tcp,1352,291,1,0.0
7133,0,tcp,0,0,1,0.0
7134,0,tcp,0,0,4,0.0
7135,0,udp,43,43,92,0.0
7136,0,tcp,297,15831,9,0.05
7137,0,icmp,1032,0,453,1.0
7138,0,tcp,351,349,4,0.0
7139,0,tcp,242,5259,10,0.0
7140,0,tcp,198,659,26,0.0
7141,0,tcp,234,5381,35,0.0
7142,0,tcp,0,0,9,0.0
7143,7234,tcp,0,44,1,0.0
7144,0,tcp,0,36,3,0.0
7145,0,tcp,0,0,4,0.0
7146,0,tcp,316,124,1,0.0
7147,0,tcp,0,0,6,0.0
7148,0,tcp,208,3956,9,0.11
7149,906,tcp,60884,0,3,0.0
7150,0,icmp,36,0,1,0.65
7151,4,tcp,28,93,1,0.0
7152,0,tcp,230,9542,1,0.0
7153,0,tcp,290,2671,6,0.01
7154,284,tcp,156,595,1,0.0
7155,0,tcp,206,347,50,0.0
7156,0,tcp,347,668,31,0.0
7157,35,tcp,660,343195,1,0.0
7158,0,tcp,313,1351,22,0.0
7159,0,tcp,0,15,4,0.0
7160,0,tcp,0,0,15,0.0
7161,0,udp,53,51,511,0.84
7162,0,tcp,0,0,20,0.0
7163,0,udp,42,42,3,0.0
7164,0,tcp,268,13698,30,0.03
7165,0,tcp,275,2042,4,0.0
7166,0,tcp,0,0,18,0.0
7167,0,tcp,0,0,2,0.0
7168,0,tcp,2586,332,3,0.03
7169,0,tcp,0,0,10,0.0
7170,0,tcp,0,0,20,0.0
7171,2,tcp,24,574,6,0.01
7172,0,tcp,204,1426,13,0.0
7173,0,udp,44,137,211,0.0
7174,0,tcp,0,0,8,0.0
7175,0,udp,173,173,17,0.89
7176,0,tcp,0,0,8,0.0
7177,0,tcp,0,0,15,0.0
7178,7493,tcp,0,44,1,0.0
7179,0,tcp,0,0,1,0.01
7180,0,tcp,0,0,6,0.0
7181,7450,tcp,0,44,1,0.0
7182,0,tcp,122,174,1,0.0
7183,0,udp,1,0,29,1.0
7184,0,icmp,1032,0,358,1.0
7185,0,udp,1,0,7,1.0
7186,2,tcp,122,177,1,0.0
7187,0,tcp,26,157,1,0.01
7188,0,udp,45,45,214,0.01
7189,0,tcp,641,0,2,0.4
7190,0,tcp,0,0,97,0.0
7191,0,tcp,329,509,5,0.01
7192,0,udp,45,45,183,0.0
7193,0,tcp,121,188,1,0.0
7194,280,tcp,283618,0,2,1.0
7195,0,tcp,204,1872,23,0.04
7196,0,tcp,0,0,7,0.0
7197,0,tcp,0,83,1,0.0
7198,4,tcp,30,93,1,0.0
7199,4,tcp,32,93,1,0.02
7200,0,tcp,198,53008,1,0.03
7201,0,tcp,237,1585,7,0.02
7202,0,tcp,190,299,24,0.0
7203,0,tcp,0,44,1,0.0
7204,0,tcp,185,4160,1,0.01
7205,799,tcp,59424,0,89,0.0
7206,4,tcp,28,93,1,0.01
7207,283,tcp,159,599,1,0.0
7208,0,tcp,292,2828,9,0.02
7209,7,tcp,28,93,1,0.0
7210,0,udp,41,0,3,0.01
7211,0,tcp,256,27459,3,0.0
7212,0,tcp,251,13356,14,0.0
7213,4,tcp,28,93,1,0.0
7214,3,tcp,26,157,1,0.02
7215,0,tcp,0,0,1,0.54
7216,0,tcp,328,3960,1,0.01
7217,901,tcp,62344,0,90,0.0
7218,0,tcp,280,721,7,0.2
7219,10,tcp,30,93,1,0.0
7220,0,tcp,0,0,13,0.0
7221,0,tcp,308,63112,2,0.01
7222,0,tcp,0,0,3,0.0
7223,0,tcp,0,0,18,0.0
7224,0,tcp,0,0,99,0.0
7225,0,tcp,230,49759,1,0.0
7226,0,tcp,26604,8314,4,0.0
7227,2068,tcp,56504,1,11,0.0
7228,0,tcp,0,0,20,0.0
7229,0,tcp,12,0,1,0.62
7230,0,tcp,306,1994,16,0.0
7231,0,tcp,302,2820,6,0.17
7232,0,udp,43,43,210,0.01
7233,0,tcp,0,0,12,0.0
7234,0,tcp,54540,8314,15,0.0
7235,0,tcp,306,403,38,0.0
7236,0,tcp,197,1509,13,0.08
7237,0,tcp,312,5154,4,0.25
7238,0,tcp,0,0,19,0.0
7239,0,tcp,313,253,22,0.0
7240,905,tcp,56504,0,36,0.0
7241,0,tcp,0,0,1,0.0
7242,0,tcp,0,0,13,0.0
7243,280,tcp,283618,0,2,1.0
7244,0,tcp,0,0,4,0.0
7245,0,icmp,1008,0,366,1.0
7246,0,tcp,0,0,1,0.0
7247,0,tcp,338,264,6,0.0
7248,0,tcp,293,181,4,0.01
7249,0,icmp,1032,0,119,0.13
7250,4,tcp,26,93,1,0.0
7251,0,tcp,0,0,5,0.01
7252,0,tcp,254,4328,5,0.01
7253,0,tcp,0,0,12,0.0
7254,0,tcp,0,44,3,0.01
7255,0,tcp,214,810,16,0.0
7256,280,tcp,283618,0,1,1.0
7257,0,tcp,0,0,12,0.01
7258,0,udp,56,53,335,0.86
7259,0,tcp,322,1135,7,0.0
7260,0,tcp,6932,0,2,0.44
7261,0,tcp,121,174,2,0.0
7262,0,tcp,224,976,14,0.0
7263,0,tcp,233,5893,28,0.0
7264,0,udp,43,43,156,0.01
7265,0,tcp,0,0,17,0.0
7266,0,tcp,54540,8314,15,0.0
7267,0,tcp,224,25101,9,0.04
7268,0,tcp,0,0,3,0.0
7269,0,tcp,0,0,16,0.0
7270,0,tcp,216,741,26,0.0
7271,0,udp,1,1,1,1.0
7272,0,tcp,248,489,3,0.33
7273,0,tcp,0,0,20,0.0
7274,0,udp,44,44,161,0.01
7275,0,tcp,12,0,1,1.0
7276,0,tcp,0,0,76,0.0
7277,0,tcp,0,0,10,0.0
7278,0,tcp,240,557,25,0.0
7279,0,tcp,21,97,15,0.0
7280,0,tcp,122,188,1,0.0
7281,0,tcp,225,711,9,0.11
7282,0,tcp,0,0,6,0.0
7283,0,tcp,0,0,1,0.0
7284,4,tcp,32,93,1,0.0
7285,0,tcp,81,0,1,0.62
7286,0,tcp,0,0,18,0.0
7287,0,tcp,0,0,6,0.0
7288,0,tcp,209,4123,9,0.01
7289,0,tcp,0,0,15,0.0
7290,1,tcp,2599,293,2,0.0
7291,0,tcp,814,326,1,0.01
7292,0,tcp,0,0,1,0.01
7293,0,tcp,329,320,4,0.02
7294,0,tcp,0,0,20,0.0
7295,4,tcp,28,93,1,0.01
7296,0,udp,146,146,1,0.99
7297,7654,tcp,0,44,1,0.0
7298,0,tcp,0,0,6,0.0
7299,0,tcp,223,1559,13,0.02
7300,0,tcp,0,0,4,0.0
7301,0,udp,1,1,1,1.0
7302,0,tcp,0,0,16,0.0
7303,0,tcp,828,333,1,0.01
7304,0,tcp,198,557,6,0.03
7305,0,tcp,0,0,30,0.0
7306,0,tcp,160,15137,3,0.07
7307,0,tcp,0,0,6,0.0
7308,0,icmp,1032,0,304,1.0
7309,0,tcp,0,0,6,0.01
7310,0,tcp,341,14967,17,0.0
7311,0,tcp,241,586,2,0.05
7312,903,tcp,87164,0,10,0.0
7313,283,tcp,158,597,1,0.0
7314,817,tcp,60884,0,81,0.0
7315,0,tcp,211,319,15,0.0
7316,7452,tcp,0,44,1,0.0
7317,0,tcp,212,2743,16,0.0
7318,2,tcp,1288,378,2,0.01
7319,0,tcp,235,1828,11,0.01
7320,0,tcp,0,0,93,0.0
7321,0,tcp,0,0,2,0.01
7322,0,tcp,0,0,20,0.0
7323,810,tcp,57964,1,60,0.0
7324,0,udp,43,107,4,0.01
7325,0,icmp,18,0,1,1.0
7326,0,udp,46,102,193,0.0
7327,0,tcp,0,0,16,0.0
7328,282,tcp,162,599,1,0.0
7329,0,udp,1,1,1,1.0
7330,0,tcp,309,3826,8,0.04
7331,0,tcp,54540,8314,5,0.0
7332,0,tcp,0,0,16,0.0
7333,0,tcp,0,0,3,0.0
7334,0,tcp,328,631,17,0.01
7335,1,tcp,2599,293,3,0.0
7336,0,tcp,291,670,7,0.0
7337,0,tcp,127,174,1,0.0
7338,0,tcp,0,0,8,0.0
7339,805,tcp,60884,1,50,0.0
7340,0,tcp,295,417,23,0.0
7341,0,tcp,0,0,10,0.0
7342,0,tcp,0,0,5,0.0
7343,0,tcp,0,0,17,0.0
7344,0,icmp,18,0,1,1.0
7345,0,tcp,0,0,9,0.0
7346,0,tcp,0,0,17,0.0
7347,0,tcp,313,10019,2,0.02
7348,0,tcp,0,0,16,0.0
7349,0,tcp,478,6238,31,0.0
7350,0,tcp,265,2564,23,0.33
7351,0,tcp,190,0,2,1.0
7352,0,tcp,248,748,12,0.02
7353,1,tcp,2564,333,1,0.0
7354,0,tcp,956,332,2,0.01
7355,8136,tcp,0,15,1,0.0
7356,0,tcp,259,4868,3,0.12
7357,0,tcp,199,671,10,0.0
7358,282,tcp,161,599,1,0.0
7359,8101,tcp,1,15,1,0.0
7360,0,icmp,8,0,2,1.0
7361,0,udp,53,56,510,1.0
7362,0,tcp,0,0,98,0.0
7363,0,tcp,0,36,1,0.0
7364,0,tcp,324,370,21,0.0
7365,0,tcp,0,0,2,0.01
7366,0,tcp,331,7291,10,0.03
7367,0,tcp,238,857,41,0.03
7368,2055,tcp,72564,0,10,0.0
7369,0,tcp,0,0,2,0.0
7370,0,icmp,20,0,55,1.0
7371,0,tcp,218,397,12,0.01
7372,0,tcp,323,3951,10,0.5
7373,2,tcp,1040,331,2,0.01
7374,0,udp,1,1,1,1.0
7375,0,tcp,207,397,6,0.04
7376,0,tcp,0,0,8,0.0
7377,2064,tcp,55744,0,10,0.0
7378,0,tcp,0,0,16,0.0
7379,0,udp,46,112,2,0.0
7380,0,tcp,227,5989,11,0.0
7381,0,tcp,235,1726,10,0.0
7382,0,udp,1,1,1,0.99
7383,0,udp,35,51,1,0.83
7384,1,tcp,0,3,6,0.0
7385,902,tcp,55044,0,78,0.0
7386,0,tcp,306,607,9,0.0
7387,0,tcp,247,4975,3,0.01
7388,0,tcp,125,174,1,0.0
7389,0,icmp,1480,0,4,1.0
7390,0,tcp,0,0,13,0.0
7391,0,udp,46,45,40,0.15
7392,0,tcp,0,0,2,0.0
7393,0,tcp,221,2821,15,0.0
7394,0,tcp,0,0,17,0.0
7395,0,icmp,1032,0,235,1.0
7396,1,tcp,2599,293,2,0.0
7397,0,udp,53,53,509,0.86
7398,0,tcp,349,586,3,0.33
7399,0,udp,44,74,363,0.0
7400,0,tcp,294,8620,2,0.0
7401,798,tcp,74024,0,87,0.0
7402,0,udp,105,0,1,0.03
7403,0,tcp,0,0,10,0.0
7404,7216,tcp,0,44,1,0.0
7405,0,tcp,0,0,14,0.0
7406,0,tcp,205,1414,12,0.01
7407,0,udp,53,49,201,0.78
7408,0,tcp,0,0,8,0.0
7409,0,icmp,18,0,1,1.0
7410,0,tcp,0,0,15,0.0
7411,0,tcp,0,0,19,0.0
7412,0,udp,53,57,510,0.87
7413,1,tcp,2599,293,3,0.0
7414,0,tcp,0,0,12,0.0
7415,99,tcp,278,165,1,0.5
7416,0,tcp,318,5381,6,0.01
7417,0,tcp,334,4996,3,0.05
7418,0,tcp,292,6356,4,0.01
7419,0,tcp,254,2062,1,0.0
7420,0,tcp,0,0,25,0.0
7421,0,tcp,304,268,7,0.0
7422,0,tcp,212,189,10,0.01
7423,0,tcp,687,0,1,0.15
7424,0,tcp,0,0,5,0.0
7425,0,tcp,0,0,1,0.0
7426,0,tcp,125,174,1,0.0
7427,0,udp,47,0,4,0.01
7428,0,tcp,54540,8314,3,0.0
7429,0,tcp,323,1193,1,0.01
7430,0,tcp,120,174,1,0.0
7431,0,tcp,0,0,3,0.0
7432,0,tcp,266,295,4,0.12
7433,0,udp,1,0,2,0.92
7434,0,tcp,0,0,2,0.0
7435,0,tcp,261,191,3,0.0
7436,1,tcp,2599,293,3,0.0
7437,0,tcp,0,0,4,0.0
7438,0,tcp,299,2630,8,0.01
7439,0,tcp,12,0,1,0.5
7440,0,tcp,284,7693,2,0.01
7441,0,tcp,221,8773,4,0.01
7442,796,tcp,62344,0,69,0.0
7443,0,tcp,313,2252,22,0.04
7444,0,tcp,0,0,12,0.0
7445,0,tcp,230,8854,10,0.14
7446,0,udp,105,146,1,0.01
7447,0,tcp,208,1546,8,0.12
7448,0,tcp,0,0,15,0.0
7449,0,tcp,0,15,5,0.0
7450,0,tcp,307,8475,2,0.01
7451,0,icmp,10008,0,3,0.22
7452,0,tcp,0,0,1,0.0
7453,0,tcp,207,1059,24,0.0
7454,0,tcp,12,0,2,1.0
7455,0,tcp,0,36,2,0.0
7456,0,tcp,0,0,1,0.0
7457,1,tcp,0,15,6,0.0
7458,0,tcp,0,0,2,0.0
7459,0,tcp,0,0,1,0.01
7460,0,udp,55,57,511,0.99
7461,0,tcp,298,921,10,0.01
7462,0,tcp,0,0,7,0.0
7463,0,udp,47,47,4,0.01
7464,282,tcp,160,597,1,0.0
7465,0,udp,45,45,196,0.01
7466,0,tcp,1371,330,1,0.01
7467,0,udp,22,22,1,0.0
7468,0,icmp,18,0,1,1.0
7469,0,tcp,251,753,45,0.0
7470,0,tcp,234,1053,5,0.03
7471,0,icmp,1008,0,502,1.0
7472,0,tcp,0,0,12,0.0
7473,0,icmp,20,0,75,1.0
7474,0,tcp,0,0,17,0.0
7475,0,tcp,0,0,1,0.0
7476,2067,tcp,75484,0,7,0.0
7477,0,tcp,209,7549,5,0.06
7478,1,tcp,1885,328,3,0.01
7479,0,tcp,9311,0,8,0.25
7480,0,tcp,212,9637,25,0.02
7481,0,tcp,0,0,3,0.0
7482,0,tcp,0,0,1,0.0
7483,0,tcp,0,0,7,0.0
7484,0,udp,44,44,211,0.0
7485,0,tcp,0,0,1,0.0
7486,0,tcp,0,0,15,0.0
7487,0,tcp,290,3376,2,0.01
7488,1,tcp,1222,332,3,0.02
7489,0,tcp,0,0,3,0.0
7490,0,tcp,175,385,7,0.06
7491,0,icmp,520,0,353,1.0
7492,0,tcp,252,8110,7,0.0
7493,2,tcp,24,109,4,0.01
7494,0,udp,45,45,176,0.01
7495,282,tcp,161,597,1,0.0
7496,0,udp,54,51,177,0.69
7497,0,tcp,223,261,3,0.1
7498,0,udp,44,130,154,0.0
7499,0,tcp,222,4507,1,0.01
7500,0,tcp,0,0,20,0.0
7501,0,tcp,0,0,1,0.01
7502,111,tcp,336,152292,1,0.0
7503,0,tcp,215,1769,31,0.0
7504,0,tcp,241,374,12,0.01
7505,0,tcp,0,0,2,0.0
7506,0,tcp,1175,329,2,0.0
7507,0,udp,46,46,190,0.0
7508,0,icmp,18,0,1,1.0
7509,0,tcp,197,5989,8,0.0
7510,0,tcp,0,0,9,0.0
7511,0,tcp,0,0,18,0.0
7512,898,tcp,56504,0,24,0.0
7513,0,tcp,0,0,1,0.0
7514,0,tcp,197,173,20,0.0
7515,0,tcp,0,0,13,0.0
7516,0,tcp,229,6552,44,0.0
7517,0,udp,1,1,1,1.0
7518,0,icmp,1032,0,510,0.98
7519,0,tcp,0,0,9,0.0
7520,0,tcp,329,4555,10,0.01
7521,0,tcp,0,0,13,0.0
7522,280,tcp,283618,0,1,1.0
7523,0,tcp,214,10645,12,0.03
7524,0,tcp,363,244,7,0.0
7525,0,tcp,173,12062,2,0.0
7526,0,icmp,520,0,79,1.0
7527,0,tcp,0,0,17,0.0
7528,0,udp,48,0,3,0.01
7529,4,tcp,30,93,1,0.0
7530,8233,tcp,0,15,1,0.0
7531,0,udp,53,54,511,0.95
7532,0,tcp,0,0,17,0.0
7533,2,tcp,0,44,4,0.0
7534,0,udp,54,51,240,0.97
7535,0,tcp,0,0,20,0.0
7536,0,tcp,0,0,1,0.01
7537,0,udp,50,0,4,0.01
7538,0,tcp,246,13889,1,1.0
7539,0,udp,52,55,511,0.91
7540,0,udp,44,44,3,0.01
7541,0,tcp,0,44,1,0.0
7542,0,tcp,212,682,25,0.01
7543,0,udp,40,0,5,0.0
7544,0,icmp,508,0,359,1.0
7545,0,tcp,305,525,4,0.01
7546,901,tcp,56504,0,83,0.0
7547,0,tcp,0,0,20,0.0
7548,0,tcp,0,0,7,0.0
7549,0,tcp,12,0,1,0.06
7550,0,tcp,307,1990,5,0.05
7551,0,icmp,18,0,1,1.0
7552,0,tcp,290,2691,6,0.02
7553,0,tcp,274,302,13,0.1
7554,3,tcp,0,44,9,0.0
7555,7280,tcp,0,44,1,0.0
7556,0,tcp,0,0,15,0.0
7557,0,tcp,0,0,18,0.0
7558,0,tcp,126,174,2,0.0
7559,0,tcp,0,0,1,0.28
7560,0,tcp,7162,0,1,0.43
7561,0,tcp,351,9101,22,0.11
7562,0,tcp,226,5760,14,0.07
7563,0,tcp,0,0,4,0.0
7564,0,tcp,216,8844,3,0.33
7565,0,tcp,0,0,18,0.0
7566,0,tcp,0,0,3,0.0
7567,0,tcp,0,0,16,0.0
7568,0,udp,54,52,249,0.93
7569,0,tcp,0,0,1,0.01
7570,7546,tcp,0,44,1,0.0
7571,0,tcp,0,0,15,0.0
7572,0,tcp,0,0,6,0.0
7573,0,tcp,261,556,1,0.09
7574,1,tcp,3787,403,4,0.0
7575,0,tcp,0,0,1,0.0
7576,0,tcp,194,720,12,0.09
7577,0,udp,42,42,3,0.0
7578,0,udp,54,56,509,0.86
7579,0,tcp,0,0,1,0.0
7580,804,tcp,56504,0,78,0.0
7581,0,tcp,0,137,12,0.0
7582,0,tcp,289,3722,4,0.06
7583,0,tcp,0,0,2,0.0
7584,0,icmp,20,0,55,1.0
7585,0,tcp,340,797,16,0.0
7586,0,tcp,12,0,1,1.0
7587,0,tcp,324,1320,4,0.33
7588,0,tcp,207,1769,55,0.0
7589,819,tcp,57964,0,45,0.0
7590,0,tcp,818,281,1,0.01
7591,0,tcp,208,6048,25,0.04
7592,0,tcp,318,2288,10,0.01
7593,0,tcp,244,263,11,0.0
7594,0,tcp,308,3222,18,0.0
7595,0,tcp,292,8918,15,0.1
7596,0,tcp,0,0,2,0.0
7597,0,tcp,287,3811,1,0.03
7598,0,tcp,212,8422,21,0.0
7599,4,tcp,24,109,10,0.05
7600,0,tcp,237,1528,10,0.0
7601,0,udp,54,50,382,0.86
7602,0,tcp,232,27754,9,0.11
7603,0,tcp,249,2965,6,0.0
7604,0,tcp,0,0,12,0.0
7605,0,udp,55,53,511,0.85
7606,0,udp,1,1,1,0.31
7607,0,tcp,240,2929,21,0.0
7608,0,tcp,0,0,1,0.0
7609,0,tcp,0,0,18,0.0
7610,0,tcp,337,8143,5,0.02
7611,0,tcp,0,0,1,0.0
7612,0,tcp,231,445,30,0.0
7613,0,tcp,205,3806,17,0.03
7614,8060,tcp,0,15,1,0.0
7615,0,tcp,0,0,62,0.01
7616,4,tcp,28,93,1,0.01
7617,0,tcp,210,5989,6,0.0
7618,0,tcp,0,0,9,0.0
7619,0,icmp,1032,0,511,0.1
7620,0,tcp,275,383,3,0.07
7621,0,tcp,16196,0,1,0.26
7622,0,tcp,160,9688,1,0.06
7623,0,tcp,0,0,6,0.0
7624,5,tcp,32,93,1,0.01
7625,0,tcp,0,0,11,0.0
7626,1,tcp,6,25,2,0.06
7627,0,tcp,296,1142,4,0.01
7628,0,tcp,306,246,11,0.11
7629,902,tcp,57964,0,81,0.0
7630,0,tcp,0,0,2,0.01
7631,8,tcp,30,93,1,0.0
7632,0,tcp,54540,8314,37,0.0
7633,0,tcp,0,0,1,0.0
7634,41,tcp,131,200,1,0.01
7635,0,udp,48,0,4,0.02
7636,0,tcp,303,818,14,0.03
7637,0,tcp,0,0,11,0.0
7638,0,udp,1,1,3,1.0
7639,0,tcp,321,25732,8,0.0
7640,0,tcp,0,0,7,0.0
7641,0,udp,42,0,3,0.0
7642,0,icmp,508,0,511,0.79
7643,0,tcp,279,307,6,0.0
7644,0,udp,46,46,170,0.01
7645,0,tcp,0,0,2,0.0
7646,0,tcp,54540,8314,4,0.0
7647,0,udp,105,147,2,0.01
7648,0,tcp,0,0,9,0.0
7649,0,tcp,0,0,18,0.0
7650,0,tcp,261,396,12,0.0
7651,0,tcp,0,0,10,0.0
7652,0,tcp,0,0,1,0.99
7653,0,tcp,0,0,1,0.0
7654,0,udp,105,145,3,0.0
7655,0,tcp,336,774,20,0.0
7656,0,icmp,1032,0,343,1.0
7657,0,tcp,0,0,10,0.0
7658,0,icmp,20,0,68,1.0
7659,0,icmp,1032,0,360,1.0
7660,0,tcp,0,0,6,0.0
7661,1,tcp,1520,365,5,0.0
7662,0,tcp,0,0,18,0.0
7663,0,tcp,325,753,41,0.0
7664,0,tcp,0,0,5,0.0
7665,0,udp,105,145,3,0.01
7666,948,tcp,53584,0,31,0.0
7667,0,tcp,326,803,13,0.0
7668,0,icmp,1032,0,508,0.44
7669,0,tcp,0,36,3,0.0
7670,0,tcp,209,2474,24,0.01
7671,0,tcp,189,215,3,0.33
7672,0,tcp,209,1511,23,0.0
7673,2067,tcp,72564,0,12,0.0
7674,0,tcp,0,0,13,0.02
7675,0,tcp,204,478,9,0.0
7676,0,tcp,1761,413,1,0.01
7677,0,icmp,1032,0,191,1.0
7678,4,tcp,32,93,1,0.0
7679,0,tcp,200,3092,2,0.01
7680,0,tcp,313,7143,5,0.0
7681,0,tcp,0,0,20,0.0
7682,0,udp,45,114,10,0.0
7683,0,tcp,121,174,2,0.0
7684,280,tcp,283618,0,2,0.29
7685,0,tcp,492,5225,37,0.0
7686,0,tcp,211,320,15,0.01
7687,0,tcp,312,324,28,0.02
7688,0,tcp,224,25101,4,0.01
7689,0,tcp,0,0,1,0.0
7690,0,tcp,0,0,20,0.0
7691,0,tcp,0,0,19,0.0
7692,0,tcp,311,15584,8,0.12
7693,0,tcp,213,17901,6,0.01
7694,929,tcp,49204,0,30,0.0
7695,0,tcp,120,174,1,0.0
7696,0,tcp,0,0,7,0.0
7697,0,tcp,0,0,10,0.0
7698,0,tcp,296,2510,3,0.02
7699,0,tcp,0,0,16,0.0
7700,0,tcp,261,791,2,0.03
7701,0,tcp,313,1361,43,0.0
7702,0,tcp,0,0,7,0.0
7703,0,tcp,0,0,6,0.0
7704,0,tcp,221,1092,21,0.25
